pair_id,split,scenario,complaint_a_id,complaint_b_id,category_a,category_b,department_a,department_b,title_a,title_b,desc_a,desc_b,lat_a,lng_a,lat_b,lng_b,image_a,image_b,ground_truth,annotation_source
PAIR_0279,TEST,DIFFERENT_DEPT_SAME_LOC_SAFEGUARD,CP-DEV-A0279,CP-DEV-B0279,roads,streetlights,roads,streetlights,Large pothole on street,Streetlight dark and unlit,Deep road crater creating hazard,Lamp non functional on pole,13.0012,80.2565,13.0012,80.2565,civic_roads_001.jpg,civic_roads_001.jpg,0,ground_truth_verified_different_issue
PAIR_0418,TEST,SAME_DEPT_DIFF_LOC_800M,CP-DEV-A0418,CP-DEV-B0418,garbage,garbage,garbage,garbage,Garbage overflow near market entrance,Garbage dump near residential block B,Trash uncollected for days.,Trash uncollected for days.,13.0418,80.2341,13.034593,80.241498,civic_garbage_021.jpg,civic_garbage_022.jpg,0,ground_truth_verified_different_issue
PAIR_0204,TEST,NEAR_DUPLICATE_220M_DECAY,CP-DEV-A0204,CP-DEV-B0204,garbage,garbage,garbage,garbage,Uncollected garbage pile outside market gate,Accumulated waste dump near market entrance,Trash dumping uncleaned for 4 days creating foul smell.,Garbage pile uncleaned for days creating health hazard.,13.0012,80.2565,13.003182,80.258534,,,1,ground_truth_verified_same_issue
PAIR_0264,TEST,DIFFERENT_DEPT_SAME_LOC_SAFEGUARD,CP-DEV-A0264,CP-DEV-B0264,roads,streetlights,roads,streetlights,Large pothole on street,Streetlight dark and unlit,Deep road crater creating hazard,Lamp non functional on pole,12.9249,80.1,12.9249,80.1,civic_roads_001.jpg,civic_roads_001.jpg,0,ground_truth_verified_different_issue
PAIR_0159,TEST,NEAR_DUPLICATE_120M_DECAY,CP-DEV-A0159,CP-DEV-B0159,drainage,drainage,drainage,drainage,Overflowing sewage drain near bus terminal,Clogged sewer pipe overflowing on street,Stinking drain water standing on public walkway.,Stinking drain water spilling near bus stand area.,13.0067,80.202,13.005619,80.20089,,,1,ground_truth_verified_same_issue
PAIR_0162,TEST,NEAR_DUPLICATE_120M_DECAY,CP-DEV-A0162,CP-DEV-B0162,drainage,drainage,drainage,drainage,Overflowing sewage drain near bus terminal,Clogged sewer pipe overflowing on street,Stinking drain water standing on public walkway.,Stinking drain water spilling near bus stand area.,13.0827,80.2707,13.081619,80.26959,,,1,ground_truth_verified_same_issue
PAIR_0022,TEST,EXACT_DUPLICATE_SAME_LOC_SAME_TEXT,CP-DEV-A0022,CP-DEV-B0022,roads,roads,roads,roads,Large pothole near main college gate,Large pothole near main college gate,Deep crater on Anna Salai creating hazard for two wheelers.,Deep crater on Anna Salai creating hazard for two wheelers.,12.975,80.221,12.975,80.221,civic_roads_002.jpg,civic_roads_002.jpg,1,ground_truth_verified_same_issue
PAIR_0103,TEST,NEAR_DUPLICATE_CLOSE_LOC_TYPO,CP-DEV-A0103,CP-DEV-B0103,water,water,water,water,Major water pipeline burst on 4th Cross Road,Major water pipelne burst on 4th Cros Road,Drinking water flowing onto street causing low supply pressure.,Drinkng water flowing onto street causing low supply.,13.0827,80.2707,13.082385,80.270376,,,1,ground_truth_verified_same_issue
PAIR_0406,TEST,SAME_DEPT_DIFF_LOC_800M,CP-DEV-A0406,CP-DEV-B0406,garbage,garbage,garbage,garbage,Garbage overflow near market entrance,Garbage dump near residential block B,Trash uncollected for days.,Trash uncollected for days.,12.9249,80.1,12.917693,80.092605,civic_garbage_021.jpg,civic_garbage_022.jpg,0,ground_truth_verified_different_issue
PAIR_0479,TEST,DISTANT_NON_DUPLICATE,CP-DEV-A0479,CP-DEV-B0479,infrastructure,infrastructure,infrastructure,infrastructure,Broken public park bench near children play area,Damaged rainwater storm drain near north gate,Concrete bench cracked and unsafe.,Drainage grill broken causing open pit.,13.0067,80.202,13.09679,80.294462,civic_infrastructure_051.jpg,civic_drainage_011.jpg,0,ground_truth_verified_different_issue
PAIR_0104,TEST,NEAR_DUPLICATE_CLOSE_LOC_TYPO,CP-DEV-A0104,CP-DEV-B0104,water,water,water,water,Major water pipeline burst on 4th Cross Road,Major water pipelne burst on 4th Cros Road,Drinking water flowing onto street causing low supply pressure.,Drinkng water flowing onto street causing low supply.,13.0012,80.2565,13.000885,80.256176,,,1,ground_truth_verified_same_issue
PAIR_0151,TEST,NEAR_DUPLICATE_120M_DECAY,CP-DEV-A0151,CP-DEV-B0151,drainage,drainage,drainage,drainage,Overflowing sewage drain near bus terminal,Clogged sewer pipe overflowing on street,Stinking drain water standing on public walkway.,Stinking drain water spilling near bus stand area.,13.0067,80.202,13.005619,80.20311,,,1,ground_truth_verified_same_issue
PAIR_0019,TEST,EXACT_DUPLICATE_SAME_LOC_SAME_TEXT,CP-DEV-A0019,CP-DEV-B0019,roads,roads,roads,roads,Large pothole near main college gate,Large pothole near main college gate,Deep crater on Anna Salai creating hazard for two wheelers.,Deep crater on Anna Salai creating hazard for two wheelers.,13.0694,80.1948,13.0694,80.1948,civic_roads_002.jpg,civic_roads_002.jpg,1,ground_truth_verified_same_issue
PAIR_0235,TEST,NEAR_DUPLICATE_VISUAL_HASH,CP-DEV-A0235,CP-DEV-B0235,streetlights,streetlights,streetlights,streetlights,Dark streetlight non functional on 2nd main street,Streetlight dark on 2nd main road,Lamp turned off completely making road unsafe at night.,Lamp broken and unlit making area unsafe after evening.,13.0694,80.1948,13.069265,80.194939,civic_garbage_021.jpg,trans_civic_garbage_021.jpg,1,ground_truth_verified_same_issue
PAIR_0398,TEST,SAME_DEPT_DIFF_LOC_800M,CP-DEV-A0398,CP-DEV-B0398,garbage,garbage,garbage,garbage,Garbage overflow near market entrance,Garbage dump near residential block B,Trash uncollected for days.,Trash uncollected for days.,13.0067,80.202,13.013907,80.209397,civic_garbage_021.jpg,civic_garbage_022.jpg,0,ground_truth_verified_different_issue
PAIR_0367,TEST,SAME_TEXT_FAR_LOC_2KM_SAFEGUARD,CP-DEV-A0367,CP-DEV-B0367,water,water,water,water,Deep crater pothole on main road,Deep crater pothole on main road,Road surface severely damaged near junction.,Road surface severely damaged near junction.,12.975,80.221,12.952477,80.197887,civic_roads_002.jpg,civic_roads_002.jpg,0,ground_truth_verified_different_issue
PAIR_0033,TEST,EXACT_DUPLICATE_SAME_LOC_SAME_TEXT,CP-DEV-A0033,CP-DEV-B0033,roads,roads,roads,roads,Large pothole near main college gate,Large pothole near main college gate,Deep crater on Anna Salai creating hazard for two wheelers.,Deep crater on Anna Salai creating hazard for two wheelers.,12.9249,80.1,12.9249,80.1,civic_water_032.jpg,civic_water_032.jpg,1,ground_truth_verified_same_issue
PAIR_0070,TEST,NEAR_DUPLICATE_REPHRASED_SAME_LOC,CP-DEV-A0070,CP-DEV-B0070,roads,roads,roads,roads,Large pothole near main college gate,Deep road damage near college entrance,Deep crater on Anna Salai creating hazard for two wheelers.,Severe broken pavement surface creating danger for vehicles.,13.0067,80.202,13.00661,80.201908,civic_garbage_021.jpg,civic_garbage_021.jpg,1,ground_truth_verified_same_issue
PAIR_0416,TEST,SAME_DEPT_DIFF_LOC_800M,CP-DEV-A0416,CP-DEV-B0416,garbage,garbage,garbage,garbage,Garbage overflow near market entrance,Garbage dump near residential block B,Trash uncollected for days.,Trash uncollected for days.,13.0418,80.2341,13.049007,80.226702,civic_garbage_021.jpg,civic_garbage_022.jpg,0,ground_truth_verified_different_issue
PAIR_0094,TEST,NEAR_DUPLICATE_CLOSE_LOC_TYPO,CP-DEV-A0094,CP-DEV-B0094,water,water,water,water,Major water pipeline burst on 4th Cross Road,Major water pipelne burst on 4th Cros Road,Drinking water flowing onto street causing low supply pressure.,Drinkng water flowing onto street causing low supply.,13.0067,80.202,13.007015,80.201676,,,1,ground_truth_verified_same_issue
PAIR_0324,TEST,SAME_TEXT_FAR_LOC_5KM_SAFEGUARD,CP-DEV-A0324,CP-DEV-B0324,roads,roads,roads,roads,Deep crater pothole on main road,Deep crater pothole on main road,Road surface severely damaged near junction.,Road surface severely damaged near junction.,13.0012,80.2565,12.956155,80.21027,civic_roads_002.jpg,civic_roads_002.jpg,0,ground_truth_verified_different_issue
PAIR_0246,TEST,NEAR_DUPLICATE_VISUAL_HASH,CP-DEV-A0246,CP-DEV-B0246,streetlights,streetlights,streetlights,streetlights,Dark streetlight non functional on 2nd main street,Streetlight dark on 2nd main road,Lamp turned off completely making road unsafe at night.,Lamp broken and unlit making area unsafe after evening.,12.9249,80.1,12.925035,80.100139,civic_roads_001.jpg,trans_civic_roads_001.jpg,1,ground_truth_verified_same_issue
PAIR_0357,TEST,SAME_TEXT_FAR_LOC_2KM_SAFEGUARD,CP-DEV-A0357,CP-DEV-B0357,water,water,water,water,Deep crater pothole on main road,Deep crater pothole on main road,Road surface severely damaged near junction.,Road surface severely damaged near junction.,12.9249,80.1,12.947423,80.076892,civic_roads_002.jpg,civic_roads_002.jpg,0,ground_truth_verified_different_issue
PAIR_0238,TEST,NEAR_DUPLICATE_VISUAL_HASH,CP-DEV-A0238,CP-DEV-B0238,streetlights,streetlights,streetlights,streetlights,Dark streetlight non functional on 2nd main street,Streetlight dark on 2nd main road,Lamp turned off completely making road unsafe at night.,Lamp broken and unlit making area unsafe after evening.,13.0827,80.2707,13.082565,80.270839,civic_roads_001.jpg,trans_civic_roads_001.jpg,1,ground_truth_verified_same_issue
PAIR_0351,TEST,SAME_TEXT_FAR_LOC_2KM_SAFEGUARD,CP-DEV-A0351,CP-DEV-B0351,water,water,water,water,Deep crater pothole on main road,Deep crater pothole on main road,Road surface severely damaged near junction.,Road surface severely damaged near junction.,13.0012,80.2565,13.023723,80.233385,civic_roads_002.jpg,civic_roads_002.jpg,0,ground_truth_verified_different_issue
PAIR_0399,TEST,SAME_DEPT_DIFF_LOC_800M,CP-DEV-A0399,CP-DEV-B0399,garbage,garbage,garbage,garbage,Garbage overflow near market entrance,Garbage dump near residential block B,Trash uncollected for days.,Trash uncollected for days.,12.9249,80.1,12.932107,80.107395,civic_garbage_021.jpg,civic_garbage_022.jpg,0,ground_truth_verified_different_issue
PAIR_0426,TEST,SAME_DEPT_DIFF_LOC_800M,CP-DEV-A0426,CP-DEV-B0426,garbage,garbage,garbage,garbage,Garbage overflow near market entrance,Garbage dump near residential block B,Trash uncollected for days.,Trash uncollected for days.,13.0339,80.2696,13.026693,80.276998,civic_garbage_021.jpg,civic_garbage_022.jpg,0,ground_truth_verified_different_issue
PAIR_0090,TEST,NEAR_DUPLICATE_REPHRASED_SAME_LOC,CP-DEV-A0090,CP-DEV-B0090,roads,roads,roads,roads,Large pothole near main college gate,Deep road damage near college entrance,Deep crater on Anna Salai creating hazard for two wheelers.,Severe broken pavement surface creating danger for vehicles.,13.0694,80.1948,13.06931,80.194892,civic_roads_002.jpg,civic_roads_002.jpg,1,ground_truth_verified_same_issue
PAIR_0330,TEST,SAME_TEXT_FAR_LOC_5KM_SAFEGUARD,CP-DEV-A0330,CP-DEV-B0330,roads,roads,roads,roads,Deep crater pothole on main road,Deep crater pothole on main road,Road surface severely damaged near junction.,Road surface severely damaged near junction.,13.0012,80.2565,13.046245,80.21027,civic_roads_002.jpg,civic_roads_002.jpg,0,ground_truth_verified_different_issue
PAIR_0417,TEST,SAME_DEPT_DIFF_LOC_800M,CP-DEV-A0417,CP-DEV-B0417,garbage,garbage,garbage,garbage,Garbage overflow near market entrance,Garbage dump near residential block B,Trash uncollected for days.,Trash uncollected for days.,13.0067,80.202,12.999493,80.209397,civic_garbage_021.jpg,civic_garbage_022.jpg,0,ground_truth_verified_different_issue
PAIR_0174,TEST,NEAR_DUPLICATE_220M_DECAY,CP-DEV-A0174,CP-DEV-B0174,garbage,garbage,garbage,garbage,Uncollected garbage pile outside market gate,Accumulated waste dump near market entrance,Trash dumping uncleaned for 4 days creating foul smell.,Garbage pile uncleaned for days creating health hazard.,13.0339,80.2696,13.031918,80.267566,,,1,ground_truth_verified_same_issue
PAIR_0280,TEST,DIFFERENT_DEPT_SAME_LOC_SAFEGUARD,CP-DEV-A0280,CP-DEV-B0280,roads,streetlights,roads,streetlights,Large pothole on street,Streetlight dark and unlit,Deep road crater creating hazard,Lamp non functional on pole,13.0012,80.2565,13.0012,80.2565,civic_roads_001.jpg,civic_roads_001.jpg,0,ground_truth_verified_different_issue
PAIR_0181,TEST,NEAR_DUPLICATE_220M_DECAY,CP-DEV-A0181,CP-DEV-B0181,garbage,garbage,garbage,garbage,Uncollected garbage pile outside market gate,Accumulated waste dump near market entrance,Trash dumping uncleaned for 4 days creating foul smell.,Garbage pile uncleaned for days creating health hazard.,12.975,80.221,12.973018,80.223034,,,1,ground_truth_verified_same_issue
PAIR_0023,TEST,EXACT_DUPLICATE_SAME_LOC_SAME_TEXT,CP-DEV-A0023,CP-DEV-B0023,roads,roads,roads,roads,Large pothole near main college gate,Large pothole near main college gate,Deep crater on Anna Salai creating hazard for two wheelers.,Deep crater on Anna Salai creating hazard for two wheelers.,13.0827,80.2707,13.0827,80.2707,civic_water_031.jpg,civic_water_031.jpg,1,ground_truth_verified_same_issue
PAIR_0069,TEST,NEAR_DUPLICATE_REPHRASED_SAME_LOC,CP-DEV-A0069,CP-DEV-B0069,roads,roads,roads,roads,Large pothole near main college gate,Deep road damage near college entrance,Deep crater on Anna Salai creating hazard for two wheelers.,Severe broken pavement surface creating danger for vehicles.,12.975,80.221,12.97509,80.221092,civic_water_031.jpg,civic_water_031.jpg,1,ground_truth_verified_same_issue
PAIR_0171,TEST,NEAR_DUPLICATE_220M_DECAY,CP-DEV-A0171,CP-DEV-B0171,garbage,garbage,garbage,garbage,Uncollected garbage pile outside market gate,Accumulated waste dump near market entrance,Trash dumping uncleaned for 4 days creating foul smell.,Garbage pile uncleaned for days creating health hazard.,12.9249,80.1,12.926882,80.102034,,,1,ground_truth_verified_same_issue
PAIR_0388,TEST,SAME_TEXT_FAR_LOC_2KM_SAFEGUARD,CP-DEV-A0388,CP-DEV-B0388,water,water,water,water,Deep crater pothole on main road,Deep crater pothole on main road,Road surface severely damaged near junction.,Road surface severely damaged near junction.,13.0339,80.2696,13.056423,80.246482,civic_roads_002.jpg,civic_roads_002.jpg,0,ground_truth_verified_different_issue
PAIR_0377,TEST,SAME_TEXT_FAR_LOC_2KM_SAFEGUARD,CP-DEV-A0377,CP-DEV-B0377,water,water,water,water,Deep crater pothole on main road,Deep crater pothole on main road,Road surface severely damaged near junction.,Road surface severely damaged near junction.,13.0012,80.2565,12.978677,80.279615,civic_roads_002.jpg,civic_roads_002.jpg,0,ground_truth_verified_different_issue
PAIR_0298,TEST,DIFFERENT_DEPT_SAME_LOC_SAFEGUARD,CP-DEV-A0298,CP-DEV-B0298,roads,streetlights,roads,streetlights,Large pothole on street,Streetlight dark and unlit,Deep road crater creating hazard,Lamp non functional on pole,12.9249,80.1,12.9249,80.1,civic_roads_001.jpg,civic_roads_001.jpg,0,ground_truth_verified_different_issue
PAIR_0396,TEST,SAME_DEPT_DIFF_LOC_800M,CP-DEV-A0396,CP-DEV-B0396,garbage,garbage,garbage,garbage,Garbage overflow near market entrance,Garbage dump near residential block B,Trash uncollected for days.,Trash uncollected for days.,12.975,80.221,12.967793,80.213604,civic_garbage_021.jpg,civic_garbage_022.jpg,0,ground_truth_verified_different_issue
PAIR_0054,TEST,NEAR_DUPLICATE_REPHRASED_SAME_LOC,CP-DEV-A0054,CP-DEV-B0054,roads,roads,roads,roads,Large pothole near main college gate,Deep road damage near college entrance,Deep crater on Anna Salai creating hazard for two wheelers.,Severe broken pavement surface creating danger for vehicles.,13.0827,80.2707,13.08279,80.270792,civic_water_032.jpg,civic_water_032.jpg,1,ground_truth_verified_same_issue
PAIR_0322,TEST,SAME_TEXT_FAR_LOC_5KM_SAFEGUARD,CP-DEV-A0322,CP-DEV-B0322,roads,roads,roads,roads,Deep crater pothole on main road,Deep crater pothole on main road,Road surface severely damaged near junction.,Road surface severely damaged near junction.,13.0418,80.2341,12.996755,80.280338,civic_roads_002.jpg,civic_roads_002.jpg,0,ground_truth_verified_different_issue
PAIR_0337,TEST,SAME_TEXT_FAR_LOC_5KM_SAFEGUARD,CP-DEV-A0337,CP-DEV-B0337,roads,roads,roads,roads,Deep crater pothole on main road,Deep crater pothole on main road,Road surface severely damaged near junction.,Road surface severely damaged near junction.,12.975,80.221,12.929955,80.267225,civic_roads_002.jpg,civic_roads_002.jpg,0,ground_truth_verified_different_issue
PAIR_0376,TEST,SAME_TEXT_FAR_LOC_2KM_SAFEGUARD,CP-DEV-A0376,CP-DEV-B0376,water,water,water,water,Deep crater pothole on main road,Deep crater pothole on main road,Road surface severely damaged near junction.,Road surface severely damaged near junction.,13.0827,80.2707,13.105223,80.293823,civic_roads_002.jpg,civic_roads_002.jpg,0,ground_truth_verified_different_issue
PAIR_0124,TEST,NEAR_DUPLICATE_CLOSE_LOC_TYPO,CP-DEV-A0124,CP-DEV-B0124,water,water,water,water,Major water pipeline burst on 4th Cross Road,Major water pipelne burst on 4th Cros Road,Drinking water flowing onto street causing low supply pressure.,Drinkng water flowing onto street causing low supply.,13.0339,80.2696,13.034215,80.269276,,,1,ground_truth_verified_same_issue
PAIR_0177,TEST,NEAR_DUPLICATE_220M_DECAY,CP-DEV-A0177,CP-DEV-B0177,garbage,garbage,garbage,garbage,Uncollected garbage pile outside market gate,Accumulated waste dump near market entrance,Trash dumping uncleaned for 4 days creating foul smell.,Garbage pile uncleaned for days creating health hazard.,13.0827,80.2707,13.084682,80.268665,,,1,ground_truth_verified_same_issue
PAIR_0035,TEST,EXACT_DUPLICATE_SAME_LOC_SAME_TEXT,CP-DEV-A0035,CP-DEV-B0035,roads,roads,roads,roads,Large pothole near main college gate,Large pothole near main college gate,Deep crater on Anna Salai creating hazard for two wheelers.,Deep crater on Anna Salai creating hazard for two wheelers.,13.0827,80.2707,13.0827,80.2707,civic_water_031.jpg,civic_water_031.jpg,1,ground_truth_verified_same_issue
